SourceFile,Date,StartTime,EndTime,Rank,Name,NSA,Round,Speed_kmh,Distance_m,PointsDist,JudgeTotal,Gate,GatePts,WindMS,WindPts,RoundTotal,RoundRank,OverallPoints,BaseWind,BaseGate,BaseLength,WeatherDesc,AirTempStart,AirTempFinish,TrackTempStart,TrackTempFinish,HumidityStart,HumidityFinish,TanWindMin,TanWindMax,TanWindAvg,Location,HillSize_m,KPoint_m,MeterValue_pts_per_m,GateFactor_pts_per_m,HeadWindFactor,TailWindFactor
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,23,AIGRO Artti,EST,1.0,104.2,214.0,136.8,53.0,12.0,,-0.32,5.6,195.4,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,24,NAZAROV Mikhail,RUS,1.0,104.5,213.5,136.2,54.0,12.0,,-0.24,4.2,194.4,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,24,SCHIFFNER Markus,AUT,1.0,104.9,217.5,141.0,53.5,12.0,,0.01,-0.1,194.4,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,26,LANISEK Anze,SLO,1.0,105.1,212.0,134.4,55.5,12.0,,-0.25,4.4,194.3,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,27,FREUND Severin,GER,1.0,105.3,210.5,132.6,54.5,12.0,,-0.39,6.8,193.9,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,28,MAATTA Jarkko,FIN,1.0,104.1,216.5,139.8,54.5,12.0,,0.05,-0.7,193.6,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,29,KRAFT Stefan,AUT,1.0,104.6,215.5,138.6,55.5,12.0,,0.05,-0.7,193.4,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,30,KOBAYASHI Junshiro,JPN,1.0,104.7,199.5,119.4,51.5,12.0,,-1.05,18.3,189.2,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,31,SATO Keiichi,JPN,1.0,104.6,213.5,136.2,55.0,12.0,,0.26,-3.7,187.5,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,32,STOCH Kamil,POL,1.0,103.8,212.0,134.4,55.5,12.0,,0.25,-3.6,186.3,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,33,LINDVIK Marius,NOR,1.0,104.4,215.5,138.6,55.5,12.0,,0.56,-8.1,186.0,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,34,DESCHWANDEN Gregor,SUI,1.0,104.8,210.0,132.0,53.5,12.0,,-0.01,0.2,185.7,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,35,ZAJC Timi,SLO,1.0,104.3,201.5,121.8,52.5,12.0,,-0.62,10.8,185.1,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,36,STEKALA Andrzej,POL,1.0,104.8,203.5,124.2,53.5,12.0,,-0.33,5.7,183.4,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,36,ASCHENWALD Philipp,AUT,1.0,104.9,215.0,138.0,50.0,12.0,,0.32,-4.6,183.4,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,38,HAUSWIRTH Sandro,SUI,1.0,104.0,203.0,123.6,52.5,12.0,,-0.27,4.7,180.8,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,39,HAMANN Martin,GER,1.0,104.7,202.5,123.0,51.5,12.0,,-0.32,5.6,180.1,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,40,AMMANN Simon,SUI,1.0,104.8,203.5,124.2,48.5,12.0,,-0.39,6.8,179.5,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,41,WOHLGENANNT Ulrich,AUT,1.0,103.8,208.0,129.6,55.0,12.0,,0.4,-5.8,178.8,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,42,SCHMID Constantin,GER,1.0,104.5,206.5,127.8,52.0,12.0,,0.21,-3.0,176.8,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,43,KYTOSAHO Niko,FIN,1.0,104.5,200.5,120.6,51.0,12.0,,-0.19,3.3,174.9,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,44,BOYD-CLOWES Mackenzie,CAN,1.0,104.8,200.0,120.0,52.5,12.0,,-0.09,1.6,174.1,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,45,NOUSIAINEN Eetu,FIN,1.0,104.6,200.0,120.0,51.5,12.0,,-0.04,0.7,172.2,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,46,ZOGRAFSKI Vladimir,BUL,1.0,104.1,203.5,124.2,52.5,12.0,,0.32,-4.6,172.1,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,47,BARTOL Tilen,SLO,1.0,104.4,200.5,120.6,52.0,12.0,,0.09,-1.3,171.3,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,48,MURANKA Klemens,POL,1.0,104.5,199.5,119.4,51.0,12.0,,0.01,-0.1,170.3,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,49,KORNILOV Denis,RUS,1.0,104.9,195.5,114.6,49.5,12.0,,-0.16,2.8,166.9,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,50,TROFIMOV Roman Sergeevich,RUS,1.0,104.2,195.0,114.0,51.0,12.0,,0.16,-2.3,162.7,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,51,DEAN Decker,USA,1.0,104.6,193.0,111.6,48.0,12.0,,-0.03,0.5,160.1,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,52,IWASA Yuken,JPN,1.0,104.5,193.0,111.6,51.0,12.0,,0.25,-3.6,159.0,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,53,SOUKUP Matthew,CAN,1.0,104.2,187.5,105.0,50.0,12.0,,0.05,-0.7,154.3,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,54,MOGEL Zak,SLO,1.0,103.9,179.5,95.4,49.0,12.0,,-0.54,9.4,153.8,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3161RL.pdf,26 MAR 2021,15:32,17:23,55,CONTAMINE Mathis,FRA,1.0,103.5,191.0,109.2,50.0,12.0,,0.45,-6.5,152.7,,,0.00,12,108.09,sunny,8.2,6.1,-4.8,-4.8,32,58,-1.05,1.06,-0.04,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,10:30,11:03,1,GEIGER Karl,GER,1.0,103.1,231.0,157.2,57.0,10.0,27.2,0.18,-2.6,238.8,2,459.3,0.00,13,109.13,overcast,4.8,5.1,-4.8,-4.8,85,80,-0.12,0.51,0.15,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,11:22,12:00,1,GEIGER Karl,GER,2.0,104.1,232.5,159.0,58.0,12.0,,-0.2,3.5,220.5,3,459.3,0.00,12,108.09,overcast / rain,5.4,5.2,-4.8,-4.8,75,73,-0.40,0.22,-0.11,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,10:30,11:03,2,KOBAYASHI Ryoyu,JPN,1.0,102.6,242.0,170.4,55.0,10.0,27.2,0.25,-3.6,249.0,1,452.4,0.00,13,109.13,overcast,4.8,5.1,-4.8,-4.8,85,80,-0.12,0.51,0.15,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,11:22,12:00,2,KOBAYASHI Ryoyu,JPN,2.0,103.7,217.0,140.4,56.0,12.0,,-0.4,7.0,203.4,12,452.4,0.00,12,108.09,overcast / rain,5.4,5.2,-4.8,-4.8,75,73,-0.40,0.22,-0.11,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,10:30,11:03,3,EISENBICHLER Markus,GER,1.0,101.8,221.0,145.2,55.0,9.0,27.2,0.32,-4.6,222.8,6,447.9,0.00,13,109.13,overcast,4.8,5.1,-4.8,-4.8,85,80,-0.12,0.51,0.15,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,11:22,12:00,3,EISENBICHLER Markus,GER,2.0,103.4,230.0,156.0,55.5,11.0,9.2,-0.25,4.4,225.1,1,447.9,0.00,12,108.09,overcast / rain,5.4,5.2,-4.8,-4.8,75,73,-0.40,0.22,-0.11,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,10:30,11:03,4,PREVC Domen,SLO,1.0,103.3,233.0,159.6,57.5,12.0,9.0,0.33,-4.8,221.3,8,442.5,0.00,13,109.13,overcast,4.8,5.1,-4.8,-4.8,85,80,-0.12,0.51,0.15,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,11:22,12:00,4,PREVC Domen,SLO,2.0,103.4,233.0,159.6,58.5,12.0,,-0.18,3.1,221.2,2,442.5,0.00,12,108.09,overcast / rain,5.4,5.2,-4.8,-4.8,75,73,-0.40,0.22,-0.11,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,10:30,11:03,5,HUBER Daniel,AUT,1.0,103.8,237.0,164.4,57.0,12.0,9.0,0.2,-2.9,227.5,4,438.2,0.00,13,109.13,overcast,4.8,5.1,-4.8,-4.8,85,80,-0.12,0.51,0.15,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,11:22,12:00,5,HUBER Daniel,AUT,2.0,103.7,226.0,151.2,56.5,12.0,,-0.17,3.0,210.7,7,438.2,0.00,12,108.09,overcast / rain,5.4,5.2,-4.8,-4.8,75,73,-0.40,0.22,-0.11,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,10:30,11:03,6,SATO Yukiya,JPN,1.0,102.8,233.0,159.6,55.5,12.0,9.0,0.23,-3.3,220.8,10,435.1,0.00,13,109.13,overcast,4.8,5.1,-4.8,-4.8,85,80,-0.12,0.51,0.15,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,11:22,12:00,6,SATO Yukiya,JPN,2.0,103.0,229.0,154.8,55.5,12.0,,-0.23,4.0,214.3,5,435.1,0.00,12,108.09,overcast / rain,5.4,5.2,-4.8,-4.8,75,73,-0.40,0.22,-0.11,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,10:30,11:03,7,PAVLOVCIC Bor,SLO,1.0,104.1,249.5,179.4,49.0,12.0,9.0,0.51,-7.3,230.1,3,430.1,0.00,13,109.13,overcast,4.8,5.1,-4.8,-4.8,85,80,-0.12,0.51,0.15,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,11:22,12:00,7,PAVLOVCIC Bor,SLO,2.0,104.1,218.0,141.6,54.0,12.0,,-0.25,4.4,200.0,15,430.1,0.00,12,108.09,overcast / rain,5.4,5.2,-4.8,-4.8,75,73,-0.40,0.22,-0.11,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,10:30,11:03,8,FORFANG Johann Andre,NOR,1.0,104.5,231.0,157.2,57.5,13.0,,0.26,-3.7,211.0,13,428.2,0.00,13,109.13,overcast,4.8,5.1,-4.8,-4.8,85,80,-0.12,0.51,0.15,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,11:22,12:00,8,FORFANG Johann Andre,NOR,2.0,103.7,234.5,161.4,57.0,12.0,,0.08,-1.2,217.2,4,428.2,0.00,12,108.09,overcast / rain,5.4,5.2,-4.8,-4.8,75,73,-0.40,0.22,-0.11,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,10:30,11:03,9,JOHANSSON Robert,NOR,1.0,104.2,232.5,159.0,57.0,12.0,9.0,0.26,-3.7,221.3,8,426.7,0.00,13,109.13,overcast,4.8,5.1,-4.8,-4.8,85,80,-0.12,0.51,0.15,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,11:22,12:00,9,JOHANSSON Robert,NOR,2.0,104.4,222.0,146.4,56.0,12.0,,-0.17,3.0,205.4,10,426.7,0.00,12,108.09,overcast / rain,5.4,5.2,-4.8,-4.8,75,73,-0.40,0.22,-0.11,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,10:30,11:03,10,HAYBOECK Michael,AUT,1.0,104.9,245.0,174.0,50.0,13.0,,0.13,-1.9,222.1,7,425.8,0.00,13,109.13,overcast,4.8,5.1,-4.8,-4.8,85,80,-0.12,0.51,0.15,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,11:22,12:00,10,HAYBOECK Michael,AUT,2.0,104.4,224.0,148.8,49.5,12.0,,-0.31,5.4,203.7,11,425.8,0.00,12,108.09,overcast / rain,5.4,5.2,-4.8,-4.8,75,73,-0.40,0.22,-0.11,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,10:30,11:03,11,PASCHKE Pius,GER,1.0,104.6,230.0,156.0,57.5,13.0,,0.05,-0.7,212.8,12,421.1,0.00,13,109.13,overcast,4.8,5.1,-4.8,-4.8,85,80,-0.12,0.51,0.15,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,11:22,12:00,11,PASCHKE Pius,GER,2.0,104.2,225.5,150.6,56.5,12.0,,-0.07,1.2,208.3,9,421.1,0.00,12,108.09,overcast / rain,5.4,5.2,-4.8,-4.8,75,73,-0.40,0.22,-0.11,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,10:30,11:03,12,JELAR Ziga,SLO,1.0,104.6,234.5,161.4,57.0,13.0,,0.17,-2.4,216.0,11,417.9,0.00,13,109.13,overcast,4.8,5.1,-4.8,-4.8,85,80,-0.12,0.51,0.15,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,11:22,12:00,12,JELAR Ziga,SLO,2.0,103.7,220.0,144.0,55.5,12.0,,-0.14,2.4,201.9,14,417.9,0.00,12,108.09,overcast / rain,5.4,5.2,-4.8,-4.8,75,73,-0.40,0.22,-0.11,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,10:30,11:03,13,ZYLA Piotr,POL,1.0,103.8,226.5,151.8,54.0,13.0,,0.23,-3.3,202.5,16,415.4,0.00,13,109.13,overcast,4.8,5.1,-4.8,-4.8,85,80,-0.12,0.51,0.15,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,11:22,12:00,13,ZYLA Piotr,POL,2.0,103.3,230.5,156.6,56.0,12.0,,-0.02,0.3,212.9,6,415.4,0.00,12,108.09,overcast / rain,5.4,5.2,-4.8,-4.8,75,73,-0.40,0.22,-0.11,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,10:30,11:03,14,LANISEK Anze,SLO,1.0,104.7,224.0,148.8,56.0,13.0,,-0.07,1.2,206.0,15,414.6,0.00,13,109.13,overcast,4.8,5.1,-4.8,-4.8,85,80,-0.12,0.51,0.15,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,11:22,12:00,14,LANISEK Anze,SLO,2.0,104.4,223.5,148.2,56.0,12.0,,-0.25,4.4,208.6,8,414.6,0.00,12,108.09,overcast / rain,5.4,5.2,-4.8,-4.8,75,73,-0.40,0.22,-0.11,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,10:30,11:03,15,STEKALA Andrzej,POL,1.0,104.4,219.0,142.8,55.0,13.0,,-0.11,1.9,199.7,19,402.6,0.00,13,109.13,overcast,4.8,5.1,-4.8,-4.8,85,80,-0.12,0.51,0.15,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,11:22,12:00,15,STEKALA Andrzej,POL,2.0,103.7,222.0,146.4,55.5,12.0,,-0.06,1.0,202.9,13,402.6,0.00,12,108.09,overcast / rain,5.4,5.2,-4.8,-4.8,75,73,-0.40,0.22,-0.11,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,10:30,11:03,16,GRANERUD Halvor Egner,NOR,1.0,104.3,239.0,166.8,57.0,13.0,,-0.09,1.6,225.4,5,401.1,0.00,13,109.13,overcast,4.8,5.1,-4.8,-4.8,85,80,-0.12,0.51,0.15,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,11:22,12:00,16,GRANERUD Halvor Egner,NOR,2.0,103.6,204.0,124.8,46.5,12.0,,-0.25,4.4,175.7,26,401.1,0.00,12,108.09,overcast / rain,5.4,5.2,-4.8,-4.8,75,73,-0.40,0.22,-0.11,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,10:30,11:03,17,KRAFT Stefan,AUT,1.0,104.3,220.5,144.6,56.5,13.0,,-0.02,0.3,201.4,17,399.3,0.00,13,109.13,overcast,4.8,5.1,-4.8,-4.8,85,80,-0.12,0.51,0.15,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,11:22,12:00,17,KRAFT Stefan,AUT,2.0,103.6,217.0,140.4,54.5,12.0,,-0.17,3.0,197.9,17,399.3,0.00,12,108.09,overcast / rain,5.4,5.2,-4.8,-4.8,75,73,-0.40,0.22,-0.11,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,10:30,11:03,18,KUBACKI Dawid,POL,1.0,104.4,219.0,142.8,56.0,13.0,,-0.12,2.1,200.9,18,397.0,0.00,13,109.13,overcast,4.8,5.1,-4.8,-4.8,85,80,-0.12,0.51,0.15,Planica,240.0,200.0,1.2,8.64,14.4,17.42
2021JP3163RL.pdf,28 MAR 2021,11:22,12:00,18,KUBACKI Dawid,POL,2.0,104.0,216.0,139.2,55.5,12.0,,-0.08,1.4,196.1,18,397.0,0.00,12,108.09,overcast / rain,5.4,5.2,-4.8,-4.8,75,73,-0.40,0.22,-0.11,Planica,240.0,200.0,1.2,8.64,14.4,17.42
